# relative_time, cycles_done, cur_item, corpus_count, pending_total, pending_favs, map_size, saved_crashes, saved_hangs, max_
depth, execs_per_sec, total_execs, edges_found
374, 0, 731, 1822, 1822, 272, 0.65%, 0, 0, 2, 12.26, 24720, 54616
379, 0, 731, 1825, 1825, 272, 0.65%, 0, 0, 2, 12.45, 24784, 54620
384, 0, 731, 1827, 1827, 272, 0.65%, 0, 0, 2, 12.50, 24848, 54624
389, 0, 731, 1829, 1829, 272, 0.65%, 0, 0, 2, 12.50, 24913, 54627
395, 0, 731, 1831, 1831, 272, 0.65%, 0, 0, 2, 12.44, 24977, 54631
400, 0, 731, 1833, 1833, 272, 0.65%, 0, 0, 2, 12.31, 25039, 54633
405, 0, 731, 1834, 1834, 272, 0.65%, 0, 0, 2, 12.47, 25103, 54633
410, 0, 731, 1836, 1836, 272, 0.65%, 0, 0, 2, 12.42, 25165, 54634
415, 0, 731, 1839, 1839, 272, 0.65%, 0, 0, 2, 12.52, 25228, 54635
420, 0, 731, 1840, 1840, 272, 0.65%, 0, 0, 2, 12.46, 25291, 54635
425, 0, 731, 1842, 1842, 272, 0.65%, 0, 0, 2, 12.29, 25353, 54635
430, 0, 731, 1843, 1843, 272, 0.65%, 0, 0, 2, 12.31, 25416, 54635
435, 0, 731, 1843, 1843, 272, 0.65%, 0, 0, 2, 13.15, 25482, 54635
440, 0, 1698, 1844, 1843, 337, 0.65%, 0, 0, 3, 12.61, 25541, 54636
445, 0, 80, 1844, 1842, 336, 0.65%, 0, 0, 3, 11.70, 25599, 54636
451, 0, 80, 1844, 1842, 336, 0.65%, 0, 0, 3, 11.58, 25659, 54636
457, 0, 80, 1845, 1843, 336, 0.65%, 0, 0, 3, 11.66, 25731, 54636
462, 0, 80, 1846, 1844, 336, 0.65%, 0, 0, 3, 12.78, 25798, 54636
467, 0, 80, 1847, 1845, 336, 0.65%, 0, 0, 3, 13.29, 25867, 54637
473, 0, 80, 1850, 1848, 336, 0.65%, 0, 0, 3, 13.03, 25943, 54638
478, 0, 80, 1852, 1850, 336, 0.65%, 0, 0, 3, 13.24, 26009, 54639
484, 0, 80, 1854, 1852, 336, 0.65%, 0, 0, 3, 13.22, 26084, 54643
489, 0, 80, 1854, 1852, 336, 0.65%, 0, 0, 3, 13.49, 26153, 54643
494, 0, 80, 1856, 1854, 336, 0.65%, 0, 0, 3, 13.45, 26221, 54643
499, 0, 80, 1859, 1857, 336, 0.65%, 0, 0, 3, 13.34, 26285, 54645
505, 0, 80, 1860, 1858, 336, 0.65%, 0, 0, 3, 13.36, 26360, 54645
510, 0, 80, 1860, 1858, 336, 0.65%, 0, 0, 3, 13.42, 26429, 54645
515, 0, 80, 1862, 1860, 336, 0.65%, 0, 0, 3, 13.32, 26495, 54647
521, 0, 80, 1863, 1861, 336, 0.65%, 0, 0, 3, 13.42, 26576, 54647
527, 0, 80, 1864, 1862, 336, 0.65%, 0, 0, 3, 13.39, 26644, 54647
532, 0, 80, 1866, 1864, 336, 0.65%, 0, 0, 3, 13.35, 26710, 54648
